transaction_id,date,customer_id,gender,age,product_category,quantity,price_per_unit,total_amount,_computed_total
TXN00377,2022-03-25,CUST007,Male,46,Electronics,3,392,1176,1176
TXN00378,2023-02-14,CUST007,Male,46,Beauty,4,399,1596,1596
TXN00379,2024-05-23,CUST007,Male,46,Clothing,3,136,408,408
TXN00380,2022-03-28,CUST007,Male,46,Electronics,3,987,2961,2961
TXN00381,2022-08-31,CUST007,Male,46,Clothing,4,918,3672,3672
TXN00382,2022-12-22,CUST007,Male,46,Sports,2,156,312,312
TXN00383,2022-11-05,CUST007,Male,46,Beauty,5,913,4565,4565
TXN00384,2023-12-24,CUST007,Male,46,Clothing,3,821,2463,2463
TXN00385,2022-02-28,CUST007,Male,46,Clothing,5,361,1805,1805
TXN00386,2022-02-04,CUST007,Male,46,Electronics,3,933,2799,2799
TXN00387,2022-07-26,CUST007,Male,46,Clothing,5,102,510,510
TXN00388,2024-05-11,CUST007,Male,46,Clothing,1,912,912,912
TXN00389,2022-01-24,CUST007,Male,46,Clothing,5,168,840,840
TXN00390,2022-12-30,CUST008,Male,30,Electronics,4,814,3256,3256
TXN00391,2023-11-20,CUST008,Male,30,Electronics,4,965,3860,3860
TXN00392,2022-09-07,CUST009,Male,63,Clothing,3,617,1851,1851
TXN00393,2023-08-01,CUST009,Male,63,Clothing,5,875,4375,4375
TXN00394,2024-01-25,CUST009,Male,63,Clothing,2,941,1882,1882
TXN00395,2022-09-25,CUST009,Male,63,Sports,3,195,585,585
TXN00396,2022-01-21,CUST009,Male,63,Clothing,3,246,738,738
TXN00397,2022-04-10,CUST009,Male,63,Groceries,1,876,876,876
TXN00398,2022-01-02,CUST010,Female,52,Clothing,2,949,1898,1898
TXN00399,2023-07-07,CUST010,Female,52,Electronics,5,846,4230,4230
TXN00400,2023-05-19,CUST010,Female,52,Clothing,4,390,1560,1560
TXN00401,2024-04-17,CUST010,Female,52,Groceries,1,93,93,93
TXN00402,2022-01-28,CUST010,Female,52,Clothing,1,900,900,900
TXN00403,2023-03-25,CUST010,Female,52,Beauty,2,172,344,344
TXN00404,2022-10-30,CUST010,Female,52,Clothing,4,961,3844,3844
TXN00405,2022-09-27,CUST010,Female,52,Electronics,3,19,57,57
TXN00406,2024-05-11,CUST010,Female,52,Clothing,2,614,1228,1228
TXN00407,2024-02-15,CUST010,Female,52,Clothing,1,266,266,266
TXN00408,2023-07-30,CUST010,Female,52,Beauty,3,981,2943,2943
TXN00409,2023-11-18,CUST010,Female,52,Electronics,4,293,1172,1172
TXN00410,2023-05-12,CUST010,Female,52,Clothing,5,213,1065,1065
TXN00411,2023-12-20,CUST010,Female,52,Groceries,4,833,3332,3332
TXN00412,2024-05-31,CUST010,Female,52,Electronics,4,260,1040,1040
TXN00413,2022-01-20,CUST010,Female,52,Groceries,2,978,1956,1956
TXN00414,2022-02-04,CUST010,Female,52,Groceries,2,806,1612,1612
TXN00415,2022-06-10,CUST010,Female,52,Electronics,5,766,3830,3830
TXN00416,2023-05-05,CUST010,Female,52,Electronics,1,700,700,700
TXN00417,2022-09-08,CUST011,Male,23,Clothing,4,702,2808,2808
TXN00418,2022-11-02,CUST011,Male,23,Sports,3,135,405,405
TXN00419,2022-07-03,CUST011,Male,23,Clothing,5,194,970,970
TXN00420,2022-10-21,CUST011,Male,23,Electronics,3,187,561,561
TXN00421,2024-03-23,CUST011,Male,23,Electronics,4,160,640,640
TXN00422,2024-06-10,CUST012,Male,35,Sports,4,345,1380,1380
TXN00423,2024-02-15,CUST012,Male,35,Electronics,2,350,700,700
TXN00424,2023-05-10,CUST012,Male,35,Electronics,5,361,1805,1805
TXN00425,2022-08-06,CUST012,Male,35,Beauty,2,202,404,404
TXN00426,2022-05-25,CUST012,Male,35,Electronics,3,979,2937,2937
TXN00427,2024-05-30,CUST012,Male,35,Beauty,2,657,1314,1314
TXN00428,2024-03-24,CUST012,Male,35,Sports,4,996,3984,3984
TXN00429,2022-10-14,CUST012,Male,35,Clothing,4,810,3240,3240
TXN00430,2023-08-25,CUST012,Male,35,Groceries,5,313,1565,1565
TXN00431,2023-07-29,CUST012,Male,35,Sports,4,971,3884,3884
TXN00432,2023-11-19,CUST012,Male,35,Clothing,1,170,170,170
TXN00433,2022-06-08,CUST012,Male,35,Electronics,5,594,2970,2970
TXN00434,2023-01-16,CUST012,Male,35,Beauty,1,980,980,980
TXN00435,2023-04-27,CUST012,Male,35,Clothing,4,623,2492,2492
TXN00436,2024-04-30,CUST012,Male,35,Groceries,2,406,812,812
TXN00437,2024-04-01,CUST012,Male,35,Electronics,5,340,1700,1700
TXN00438,2022-03-17,CUST012,Male,35,Electronics,1,734,734,734
TXN00439,2024-04-07,CUST012,Male,35,Clothing,2,720,1440,1440
TXN00440,2024-01-06,CUST012,Male,35,Clothing,5,482,2410,2410
TXN00441,2022-09-24,CUST012,Male,35,Electronics,1,300,300,300
TXN00442,2024-04-21,CUST012,Male,35,Groceries,3,977,2931,2931
TXN00443,2022-03-26,CUST012,Male,35,Clothing,2,951,1902,1902
TXN00444,2023-03-30,CUST012,Male,35,Clothing,2,337,674,674
TXN00445,2023-10-27,CUST013,Male,22,Beauty,4,638,2552,2552
TXN00446,2022-10-20,CUST014,Male,64,Electronics,4,142,568,568
TXN00447,2022-12-09,CUST015,Female,42,Groceries,4,749,2996,2996
TXN00448,2022-01-21,CUST015,Female,42,Sports,2,373,746,746
TXN00449,2022-05-04,CUST015,Female,42,Groceries,3,345,1035,1035
TXN00450,2024-02-22,CUST015,Female,42,Sports,1,813,813,813
TXN00451,2024-02-26,CUST015,Female,42,Clothing,4,798,3192,3192
TXN00452,2023-01-08,CUST015,Female,42,Clothing,2,343,686,686
TXN00453,2024-01-21,CUST015,Female,42,Clothing,4,503,2012,2012
TXN00454,2022-04-16,CUST015,Female,42,Groceries,4,300,1200,1200
TXN00455,2023-08-12,CUST015,Female,42,Beauty,4,679,2716,2716
TXN00456,2023-04-04,CUST015,Female,42,Electronics,4,99,396,396
TXN00457,2022-06-08,CUST015,Female,42,Beauty,4,595,2380,2380
TXN00458,2022-02-05,CUST015,Female,42,Electronics,1,947,947,947
TXN00459,2024-04-01,CUST015,Female,42,Electronics,4,461,1844,1844
TXN00460,2022-12-28,CUST015,Female,42,Electronics,1,181,181,181
TXN00461,2022-04-28,CUST015,Female,42,Groceries,3,150,450,450
TXN00462,2022-01-26,CUST015,Female,42,Groceries,5,735,3675,3675
TXN00463,2023-01-13,CUST015,Female,42,Groceries,1,792,792,792
TXN00464,2022-06-01,CUST015,Female,42,Sports,1,646,646,646
TXN00465,2023-08-03,CUST015,Female,42,Clothing,1,163,163,163
TXN00466,2022-03-01,CUST015,Female,42,Beauty,2,673,1346,1346
TXN00467,2023-11-07,CUST015,Female,42,Electronics,2,866,1732,1732
TXN00468,2023-11-18,CUST015,Female,42,Groceries,2,448,896,896
TXN00469,2023-11-04,CUST015,Female,42,Beauty,1,492,492,492
TXN00470,2024-03-15,CUST015,Female,42,Electronics,5,986,4930,4930
TXN00471,2023-06-07,CUST015,Female,42,Clothing,3,997,2991,2991
TXN00472,2023-05-24,CUST015,Female,42,Clothing,2,978,1956,1956
TXN00473,2022-11-16,CUST015,Female,42,Electronics,1,263,263,263
TXN00474,2024-04-14,CUST015,Female,42,Beauty,3,272,816,816
TXN00475,2024-01-23,CUST015,Female,42,Clothing,2,383,766,766
TXN00476,2023-06-15,CUST015,Female,42,Electronics,3,289,867,867
TXN00477,2022-10-15,CUST015,Female,42,Clothing,4,227,908,908
TXN00478,2022-12-19,CUST015,Female,42,Electronics,5,45,225,225
TXN00479,2022-12-19,CUST015,Female,42,Clothing,4,908,3632,3632
TXN00480,2023-12-09,CUST015,Female,42,Clothing,3,79,237,237
TXN00481,2023-06-01,CUST015,Female,42,Beauty,5,570,2850,2850
TXN00482,2024-02-15,CUST015,Female,42,Groceries,4,548,2192,2192
TXN00483,2023-01-16,CUST015,Female,42,Groceries,2,76,152,152
TXN00484,2022-05-10,CUST015,Female,42,Electronics,2,268,536,536
TXN00485,2024-03-13,CUST015,Female,42,Clothing,4,779,3116,3116
TXN00486,2022-09-21,CUST015,Female,42,Clothing,2,480,960,960
TXN00487,2024-04-24,CUST015,Female,42,Sports,4,451,1804,1804
TXN00488,2022-11-07,CUST015,Female,42,Beauty,5,296,1480,1480
TXN00489,2022-02-24,CUST015,Female,42,Clothing,2,455,910,910
TXN00490,2023-10-10,CUST015,Female,42,Clothing,4,666,2664,2664
TXN00491,2022-08-25,CUST015,Female,42,Sports,4,524,2096,2096
TXN00492,2023-06-01,CUST015,Female,42,Electronics,4,636,2544,2544
TXN00493,2022-11-17,CUST015,Female,42,Beauty,4,881,3524,3524
TXN00494,2023-02-10,CUST015,Female,42,Groceries,1,295,295,295
TXN00495,2022-06-10,CUST015,Female,42,Beauty,2,465,930,930
TXN00496,2023-05-15,CUST015,Female,42,Groceries,5,793,3965,3965
TXN00497,2023-04-26,CUST015,Female,42,Electronics,2,518,1036,1036
TXN00498,2022-12-07,CUST015,Female,42,Clothing,2,758,1516,1516
TXN00499,2023-03-25,CUST015,Female,42,Clothing,2,996,1992,1992
TXN00500,2023-02-11,CUST015,Female,42,Clothing,3,844,2532,2532
TXN00501,2022-09-19,CUST015,Female,42,Beauty,2,205,410,410
TXN00502,2022-12-08,CUST015,Female,42,Clothing,3,415,1245,1245
TXN00503,2022-01-12,CUST015,Female,42,Clothing,4,110,440,440
TXN00504,2023-03-05,CUST015,Female,42,Groceries,1,51,51,51
TXN00505,2023-11-01,CUST015,Female,42,Beauty,3,167,501,501
TXN00506,2023-06-10,CUST015,Female,42,Clothing,3,857,2571,2571
TXN00507,2023-08-01,CUST015,Female,42,Clothing,1,408,408,408
TXN00508,2022-07-25,CUST015,Female,42,Clothing,3,139,417,417
TXN00509,2023-06-21,CUST015,Female,42,Groceries,4,987,3948,3948
TXN00510,2022-10-16,CUST015,Female,42,Clothing,2,802,1604,1604
TXN00511,2022-04-20,CUST015,Female,42,Clothing,4,104,416,416
TXN00512,2022-01-25,CUST015,Female,42,Groceries,5,445,2225,2225
TXN00513,2023-06-21,CUST015,Female,42,Electronics,5,126,630,630
TXN00514,2024-03-10,CUST015,Female,42,Groceries,4,182,728,728
TXN00515,2023-06-16,CUST015,Female,42,Sports,4,662,2648,2648
TXN00516,2023-01-25,CUST015,Female,42,Electronics,2,998,1996,1996
TXN00517,2022-03-01,CUST015,Female,42,Groceries,5,52,260,260
TXN00518,2023-04-12,CUST015,Female,42,Electronics,3,296,888,888
TXN00519,2023-01-17,CUST015,Female,42,Clothing,2,787,1574,1574
TXN00520,2022-02-25,CUST015,Female,42,Electronics,3,699,2097,2097
TXN00521,2022-04-09,CUST015,Female,42,Clothing,1,992,992,992
TXN00522,2023-05-09,CUST015,Female,42,Beauty,5,338,1690,1690
TXN00523,2024-02-03,CUST015,Female,42,Beauty,3,272,816,816
TXN00524,2023-07-06,CUST015,Female,42,Groceries,1,269,269,269
TXN00525,2024-03-30,CUST015,Female,42,Groceries,1,110,110,110
TXN00526,2023-02-26,CUST015,Female,42,Beauty,5,829,4145,4145
TXN00527,2023-12-04,CUST015,Female,42,Beauty,2,72,144,144
TXN00528,2022-04-02,CUST015,Female,42,Clothing,5,492,2460,2460
TXN00529,2022-07-02,CUST015,Female,42,Sports,5,607,3035,3035
TXN00530,2022-09-03,CUST015,Female,42,Clothing,2,583,1166,1166
TXN00531,2024-06-06,CUST015,Female,42,Beauty,5,659,3295,3295
TXN00532,2022-08-30,CUST015,Female,42,Clothing,5,74,370,370
TXN00533,2022-06-22,CUST015,Female,42,Electronics,5,222,1110,1110
TXN00534,2023-12-01,CUST015,Female,42,Electronics,4,474,1896,1896
TXN00535,2024-02-07,CUST015,Female,42,Clothing,3,712,2136,2136
TXN00536,2023-06-30,CUST015,Female,42,Electronics,5,803,4015,4015
TXN00537,2024-01-14,CUST015,Female,42,Beauty,4,633,2532,2532
TXN00538,2023-02-26,CUST015,Female,42,Groceries,3,754,2262,2262
TXN00539,2023-09-17,CUST015,Female,42,Sports,2,30,60,60
TXN00540,2023-01-28,CUST015,Female,42,Beauty,1,201,201,201
TXN00541,2023-07-14,CUST015,Female,42,Beauty,1,138,138,138
TXN00542,2024-04-05,CUST015,Female,42,Beauty,5,106,530,530
TXN00543,2023-12-16,CUST015,Female,42,Clothing,4,241,964,964
TXN00544,2022-07-19,CUST015,Female,42,Beauty,2,785,1570,1570
TXN00545,2024-05-04,CUST015,Female,42,Beauty,1,88,88,88
TXN00546,2023-03-25,CUST015,Female,42,Electronics,5,476,2380,2380
TXN00547,2023-05-20,CUST015,Female,42,Electronics,5,17,85,85
TXN00548,2023-02-12,CUST015,Female,42,Electronics,3,394,1182,1182
TXN00549,2022-05-28,CUST015,Female,42,Electronics,3,673,2019,2019
TXN00550,2023-01-01,CUST015,Female,42,Clothing,5,241,1205,1205
TXN00551,2022-07-30,CUST015,Female,42,Sports,4,660,2640,2640
TXN00552,2023-03-18,CUST015,Female,42,Clothing,3,549,1647,1647
TXN00553,2022-12-18,CUST015,Female,42,Beauty,5,782,3910,3910
TXN00554,2023-01-03,CUST015,Female,42,Electronics,2,559,1118,1118
TXN00555,2024-02-07,CUST015,Female,42,Clothing,4,346,1384,1384
TXN00556,2023-07-15,CUST015,Female,42,Clothing,1,338,338,338
TXN00557,2023-09-09,CUST015,Female,42,Clothing,4,391,1564,1564
TXN00558,2022-07-09,CUST015,Female,42,Groceries,1,226,226,226
TXN00559,2023-10-14,CUST015,Female,42,Beauty,2,787,1574,1574
TXN00560,2024-02-20,CUST015,Female,42,Electronics,3,497,1491,1491
TXN00561,2022-10-15,CUST015,Female,42,Beauty,5,169,845,845
TXN00562,2024-02-22,CUST015,Female,42,Electronics,4,235,940,940
TXN00563,2023-10-27,CUST015,Female,42,Groceries,1,945,945,945
TXN00564,2023-09-18,CUST015,Female,42,Clothing,3,855,2565,2565
TXN00565,2022-06-21,CUST015,Female,42,Sports,4,423,1692,1692
TXN00566,2022-05-02,CUST015,Female,42,Electronics,3,695,2085,2085
TXN00567,2023-06-14,CUST015,Female,42,Sports,1,789,789,789
TXN00568,2023-09-30,CUST015,Female,42,Clothing,5,406,2030,2030
TXN00569,2023-08-21,CUST015,Female,42,Electronics,4,745,2980,2980
TXN00570,2024-03-07,CUST015,Female,42,Sports,3,354,1062,1062
TXN00571,2022-08-01,CUST015,Female,42,Electronics,5,475,2375,2375
TXN00572,2023-04-08,CUST015,Female,42,Sports,4,292,1168,1168
TXN00573,2023-04-06,CUST015,Female,42,Beauty,3,416,1248,1248
TXN00574,2023-11-27,CUST015,Female,42,Groceries,3,430,1290,1290
TXN00575,2022-01-23,CUST015,Female,42,Electronics,3,712,2136,2136
TXN00576,2023-01-02,CUST015,Female,42,Beauty,5,39,195,195
TXN00577,2022-05-16,CUST015,Female,42,Clothing,1,137,137,137
TXN00578,2022-05-09,CUST015,Female,42,Electronics,2,195,390,390
TXN00579,2024-06-18,CUST015,Female,42,Beauty,4,270,1080,1080
TXN00580,2024-05-15,CUST015,Female,42,Beauty,3,233,699,699
TXN00581,2024-06-14,CUST015,Female,42,Groceries,3,482,1446,1446
TXN00582,2022-04-22,CUST015,Female,42,Beauty,3,932,2796,2796
TXN00583,2023-08-21,CUST015,Female,42,Groceries,5,402,2010,2010
TXN00584,2022-01-12,CUST015,Female,42,Beauty,2,611,1222,1222
TXN00585,2023-02-22,CUST015,Female,42,Clothing,1,983,983,983
TXN00586,2024-01-25,CUST015,Female,42,Beauty,5,386,1930,1930
TXN00587,2023-09-15,CUST015,Female,42,Electronics,3,110,330,330
TXN00588,2023-06-20,CUST015,Female,42,Beauty,5,141,705,705
TXN00589,2023-04-14,CUST015,Female,42,Clothing,3,163,489,489
TXN00590,2024-02-11,CUST015,Female,42,Groceries,5,211,1055,1055
TXN00591,2022-09-30,CUST015,Female,42,Clothing,4,66,264,264
TXN00592,2023-12-29,CUST015,Female,42,Groceries,4,230,920,920
TXN00593,2023-05-15,CUST015,Female,42,Clothing,5,345,1725,1725
TXN00594,2022-06-11,CUST015,Female,42,Groceries,4,897,3588,3588
TXN00595,2022-03-01,CUST015,Female,42,Clothing,2,924,1848,1848
TXN00596,2022-07-30,CUST015,Female,42,Groceries,3,826,2478,2478
TXN00597,2022-04-27,CUST015,Female,42,Beauty,5,85,425,425
TXN00598,2023-11-16,CUST015,Female,42,Groceries,4,713,2852,2852
TXN00599,2022-07-02,CUST015,Female,42,Clothing,4,359,1436,1436
TXN00600,2022-04-23,CUST015,Female,42,Clothing,1,155,155,155
TXN00601,2024-04-04,CUST015,Female,42,Beauty,3,485,1455,1455
TXN00602,2023-02-05,CUST015,Female,42,Groceries,4,127,508,508
TXN00603,2023-02-03,CUST015,Female,42,Beauty,4,669,2676,2676
TXN00604,2023-08-25,CUST015,Female,42,Beauty,4,84,336,336
TXN00605,2022-05-18,CUST015,Female,42,Groceries,5,514,2570,2570
TXN00606,2023-09-17,CUST015,Female,42,Electronics,2,780,1560,1560
TXN00607,2024-05-26,CUST015,Female,42,Groceries,5,719,3595,3595
TXN00608,2023-07-01,CUST015,Female,42,Electronics,3,766,2298,2298
TXN00609,2022-02-18,CUST015,Female,42,Beauty,2,590,1180,1180
TXN00610,2022-12-22,CUST015,Female,42,Sports,5,83,415,415
TXN00611,2022-10-22,CUST015,Female,42,Electronics,2,269,538,538
TXN00612,2022-11-09,CUST015,Female,42,Clothing,2,940,1880,1880
TXN00613,2023-11-17,CUST015,Female,42,Electronics,4,847,3388,3388
TXN00614,2023-06-27,CUST015,Female,42,Electronics,4,373,1492,1492
TXN00615,2023-12-26,CUST015,Female,42,Clothing,4,673,2692,2692
TXN00616,2022-08-08,CUST015,Female,42,Clothing,4,627,2508,2508
TXN00617,2023-09-24,CUST015,Female,42,Sports,3,960,2880,2880
TXN00618,2023-09-10,CUST015,Female,42,Clothing,2,857,1714,1714
TXN00619,2024-04-20,CUST015,Female,42,Clothing,1,214,214,214
TXN00620,2023-08-19,CUST015,Female,42,Electronics,5,237,1185,1185
TXN00621,2023-06-17,CUST015,Female,42,Groceries,2,259,518,518
TXN00622,2023-06-03,CUST015,Female,42,Clothing,4,699,2796,2796
TXN00623,2022-05-28,CUST015,Female,42,Beauty,2,681,1362,1362
TXN00624,2024-06-06,CUST015,Female,42,Beauty,5,435,2175,2175
TXN00625,2022-03-23,CUST015,Female,42,Sports,1,174,174,174
TXN00626,2022-11-01,CUST015,Female,42,Beauty,5,140,700,700
TXN00627,2023-01-19,CUST015,Female,42,Sports,3,380,1140,1140
TXN00628,2022-06-27,CUST015,Female,42,Electronics,4,454,1816,1816
TXN00629,2022-11-23,CUST015,Female,42,Clothing,5,717,3585,3585
TXN00630,2023-07-27,CUST015,Female,42,Sports,1,602,602,602
TXN00631,2023-11-12,CUST015,Female,42,Beauty,2,37,74,74
TXN00632,2023-05-09,CUST015,Female,42,Groceries,1,538,538,538
TXN00633,2023-06-01,CUST015,Female,42,Clothing,2,586,1172,1172
TXN00634,2022-03-07,CUST015,Female,42,Beauty,2,31,62,62
TXN00635,2023-03-11,CUST015,Female,42,Beauty,2,107,214,214
TXN00636,2022-12-10,CUST015,Female,42,Groceries,5,688,3440,3440
TXN00637,2023-12-05,CUST015,Female,42,Clothing,4,580,2320,2320
TXN00638,2022-02-01,CUST015,Female,42,Clothing,3,840,2520,2520
TXN00639,2022-03-09,CUST015,Female,42,Groceries,5,541,2705,2705
TXN00640,2024-01-14,CUST015,Female,42,Electronics,4,223,892,892
TXN00641,2023-08-27,CUST015,Female,42,Beauty,5,88,440,440
TXN00642,2022-02-27,CUST015,Female,42,Clothing,3,390,1170,1170
TXN00643,2022-03-07,CUST015,Female,42,Groceries,4,35,140,140
TXN00644,2022-02-13,CUST015,Female,42,Clothing,1,769,769,769
TXN00645,2024-02-13,CUST015,Female,42,Clothing,1,563,563,563
TXN00646,2022-06-27,CUST015,Female,42,Beauty,4,800,3200,3200
TXN00647,2024-02-18,CUST015,Female,42,Clothing,3,924,2772,2772
TXN00648,2023-05-23,CUST015,Female,42,Electronics,4,595,2380,2380
TXN00649,2023-08-20,CUST015,Female,42,Groceries,4,306,1224,1224
TXN00650,2022-08-26,CUST015,Female,42,Electronics,1,568,568,568
TXN00651,2023-03-30,CUST015,Female,42,Clothing,2,563,1126,1126
TXN00652,2023-01-22,CUST015,Female,42,Clothing,4,395,1580,1580
TXN00653,2024-05-24,CUST015,Female,42,Beauty,5,268,1340,1340
TXN00654,2023-06-04,CUST015,Female,42,Clothing,1,229,229,229
TXN00655,2023-09-11,CUST015,Female,42,Beauty,5,937,4685,4685
TXN00656,2023-01-01,CUST015,Female,42,Beauty,5,269,1345,1345
TXN00657,2024-03-24,CUST015,Female,42,Electronics,3,553,1659,1659
TXN00658,2023-06-17,CUST015,Female,42,Clothing,1,584,584,584
TXN00659,2022-04-12,CUST015,Female,42,Electronics,5,171,855,855
TXN00660,2023-10-02,CUST015,Female,42,Beauty,2,744,1488,1488
TXN00661,2022-12-19,CUST015,Female,42,Groceries,3,846,2538,2538
TXN00662,2023-10-28,CUST015,Female,42,Beauty,4,802,3208,3208
TXN00663,2023-04-22,CUST015,Female,42,Electronics,5,236,1180,1180
TXN00664,2023-10-08,CUST015,Female,42,Sports,1,381,381,381
TXN00665,2023-01-30,CUST015,Female,42,Clothing,3,581,1743,1743
TXN00666,2023-04-02,CUST015,Female,42,Beauty,2,952,1904,1904
TXN00667,2022-05-11,CUST015,Female,42,Clothing,5,737,3685,3685
TXN00668,2022-10-04,CUST015,Female,42,Groceries,4,485,1940,1940
TXN00669,2023-02-21,CUST015,Female,42,Electronics,4,769,3076,3076
TXN00670,2022-02-10,CUST015,Female,42,Electronics,5,684,3420,3420
TXN00671,2022-03-16,CUST015,Female,42,Electronics,3,952,2856,2856
TXN00672,2023-10-24,CUST015,Female,42,Groceries,1,288,288,288
TXN00673,2024-05-11,CUST015,Female,42,Beauty,1,846,846,846
TXN00674,2024-06-11,CUST015,Female,42,Electronics,3,940,2820,2820
TXN00675,2022-09-05,CUST015,Female,42,Clothing,2,75,150,150
TXN00676,2022-07-20,CUST015,Female,42,Electronics,4,56,224,224
TXN00677,2024-01-29,CUST015,Female,42,Sports,4,133,532,532
TXN00678,2024-03-25,CUST015,Female,42,Beauty,3,525,1575,1575
TXN00679,2022-10-29,CUST015,Female,42,Beauty,5,236,1180,1180
TXN00680,2023-02-05,CUST015,Female,42,Sports,4,663,2652,2652
TXN00681,2022-07-26,CUST015,Female,42,Electronics,1,876,876,876
TXN00682,2022-09-08,CUST015,Female,42,Sports,2,124,248,248
TXN00683,2022-12-20,CUST015,Female,42,Electronics,3,416,1248,1248
TXN00684,2023-07-01,CUST015,Female,42,Groceries,4,510,2040,2040
TXN00685,2023-05-22,CUST015,Female,42,Beauty,3,551,1653,1653
TXN00686,2024-05-05,CUST015,Female,42,Electronics,4,890,3560,3560
TXN00687,2022-03-24,CUST015,Female,42,Clothing,2,623,1246,1246
TXN00688,2023-12-14,CUST015,Female,42,Beauty,3,908,2724,2724
TXN00689,2023-12-19,CUST015,Female,42,Sports,4,989,3956,3956
TXN00690,2023-09-25,CUST015,Female,42,Groceries,1,772,772,772
TXN00691,2023-02-02,CUST015,Female,42,Beauty,4,796,3184,3184
TXN00692,2023-04-10,CUST015,Female,42,Electronics,5,838,4190,4190
TXN00693,2024-03-30,CUST015,Female,42,Groceries,1,329,329,329
TXN00694,2024-01-09,CUST015,Female,42,Groceries,1,663,663,663
TXN00695,2022-02-10,CUST015,Female,42,Beauty,1,964,964,964
TXN00696,2023-05-29,CUST015,Female,42,Beauty,4,77,308,308
TXN00697,2023-09-24,CUST015,Female,42,Groceries,1,646,646,646
TXN00698,2023-11-01,CUST015,Female,42,Beauty,5,71,355,355
TXN00699,2023-05-09,CUST015,Female,42,Clothing,4,44,176,176
TXN00700,2022-11-21,CUST015,Female,42,Groceries,2,478,956,956
TXN00701,2022-07-20,CUST015,Female,42,Groceries,4,878,3512,3512
TXN00702,2023-04-27,CUST015,Female,42,Beauty,5,914,4570,4570
TXN00703,2023-03-07,CUST015,Female,42,Groceries,1,17,17,17
TXN00704,2023-07-13,CUST015,Female,42,Clothing,4,447,1788,1788
TXN00705,2023-08-28,CUST015,Female,42,Beauty,1,668,668,668
TXN00706,2023-05-20,CUST015,Female,42,Clothing,5,828,4140,4140
TXN00707,2023-03-31,CUST015,Female,42,Clothing,5,188,940,940
TXN00708,2022-03-17,CUST015,Female,42,Clothing,4,549,2196,2196
TXN00709,2022-07-13,CUST015,Female,42,Beauty,5,588,2940,2940
TXN00710,2024-02-08,CUST015,Female,42,Beauty,2,356,712,712
TXN00711,2024-02-19,CUST015,Female,42,Clothing,1,731,731,731
TXN00712,2023-01-15,CUST015,Female,42,Electronics,2,292,584,584
TXN00713,2023-09-13,CUST015,Female,42,Clothing,2,458,916,916
TXN00714,2022-10-18,CUST015,Female,42,Electronics,1,876,876,876
TXN00715,2023-10-15,CUST015,Female,42,Clothing,5,861,4305,4305
TXN00716,2022-07-09,CUST015,Female,42,Electronics,5,58,290,290
TXN00717,2023-08-25,CUST015,Female,42,Electronics,3,413,1239,1239
TXN00718,2022-11-14,CUST015,Female,42,Groceries,5,766,3830,3830
TXN00719,2022-08-21,CUST015,Female,42,Electronics,2,372,744,744
TXN00720,2023-07-07,CUST015,Female,42,Electronics,1,353,353,353
TXN00721,2023-07-25,CUST015,Female,42,Groceries,1,865,865,865
TXN00722,2024-02-18,CUST015,Female,42,Clothing,1,560,560,560
TXN00723,2023-07-12,CUST015,Female,42,Electronics,3,916,2748,2748
TXN00724,2022-01-19,CUST015,Female,42,Clothing,5,10,50,50
TXN00725,2022-04-19,CUST015,Female,42,Sports,4,593,2372,2372
TXN00726,2022-10-28,CUST015,Female,42,Clothing,4,454,1816,1816
TXN00727,2023-03-29,CUST015,Female,42,Sports,2,112,224,224
TXN00728,2023-11-01,CUST015,Female,42,Electronics,1,868,868,868
TXN00729,2023-11-18,CUST015,Female,42,Electronics,5,440,2200,2200
